CodemixedText,HateorNot,text_length,matched_words,has_profanity,total_severity,Rule_Hate
u might wanna die coz porki cant even get well porki pana aur terrorism tumhare core mein hai tum log har jaga innocent ko kill kar rahe ho so plz marjaao aur apne abu ko bhi mardo take aur dhadewali na peda kare,1,212,[],0,0,0
yeh gana kyu end nahi ho raha i may hate these songs like moh moh,0,65,[],0,0,0
shadi main nachay na nachay lekin tum logon say behtar hai wo kia kehtay hain tumhare desh ko rapistan where rape is allowed hahahhaha,0,134,[],0,0,0
i agree whn said ab agar mujhe maa kaha toh tum apni maa ko galli dogi i hate tat arshi filth khan,1,98,[],0,0,0
bhai nakli sardana abba ni wo khala hai terrorism or ye kathmulle haalala ki nazayaz aulaad pakistan waale dogis,0,112,[],0,0,0
news reporter valo ko baat karna nhi ata jab bhi vo honest prime minister shree narendra modiji ke baare me baat karte hai to vo log sirf modi kahke baat karte hai i hate this type log khaskar aajtak vale,1,204,[],0,0,0
hindu babao duwara apni hi bahan betiyon ke rape ko hamare desh ke dharam ke thekedaar konse jihad ke naam se pukarege mahila kalyan jihad ya samaj kalyan jihad pleas answer,0,173,[],0,0,0
tera abba ketly ka bola tha bhool gya ki rape ek chhoti ghatna hai bhool gya kya,0,80,[],0,0,0
amish is maulana ko batao k kanoon kisi bhi faisley ko lagoo karne k liye zaruri hai apradh to rape bhi hai par apradhi ko sazaa dene k liye hai kanoon,0,151,[],0,0,0
hahaha rape to tera hua tha muglo ne kia tha tab jake tu mulli bni aur rahi batt rape ki to,0,91,[],0,0,0
aspke udher to rape ke sasth bachcha baazi bahut popular hai pictwittercomapubtpqx,0,82,[],0,0,0
aap intehaii taasub pasand aadmi hain kabhi south k naray maar k hate phelatay hain kabhi aisay targets koi jawab nahi,1,118,[],0,0,0
bhai srk ko koi hate kare to tumhe maza aata hai kya,0,52,[],0,0,0
yah subidha ganv me nahi mil raha hai ye sab bakwas ki hate hai,0,63,[],0,0,0
aur rhi bat safe hone k na to uspe kisi ne koi favor nhi kia smjh aaya wo jo h khud se h hina k trh do pets le knhi chli poore season me na hi do muh ki bni kl to hina bda priyank ko hate uh hate uh kri bt akhade me priyank ko cheer kri ab unhi pets ko nominate,0,261,[],0,0,0
abay loray jab tumhe apni he maa bheno ka rape kar k sharam nahi aa rozz bc kam hone k bajai gunnah zayda ho rahe hain,1,118,['bc'],1,10,1
arshi kitna bhi galt bole shilpa k liye hum sb ko pata h wo kaisi h i hate u arshi khan,1,87,[],0,0,0
tumhare to terrorism failane aate hain indian army hooron se mila deti unko,1,75,[],0,0,0
gujarat election ki therk se ginti karvao to evm hate ga hamare chief election commissioner shri dhritrashtr joti ji ko aaj ke vifur chahiye jo unka marg darshan kar sakke yeh modi bhakti unko le dubi hai,0,204,[],0,0,0
arshi ne hi paysa dia hoga ko or colours kokhud to ghar me shilpaji ki izzat utarte rehe ab sayad pyse deke bahar vi wohi jari rakkha henehayat hi ghatea larkihate her,1,167,[],0,0,0
bhai jab tk aap modi ji se hate krenge,0,38,[],0,0,0
aap ki bhai ne bahut sanskri he na jo bihar me rape nehi kiya aur bihar cabinet se nikal gyei he na sir kuch bolne se pahele apne aap ko jhank lo sir ji,1,152,[],0,0,0
agar aap ko lagta hai ki party mai aap ka satkar nahi ho raha hai to aap party se alag kaheko nahi ho hate ho tum gaddar ho,0,123,[],0,0,0
tum care karte hote toh samaj jate ke porkistan kitna zalil hai coz tum andhe bangaye ho tumhe dikhta nahi ke porkio ke vaje se har jaga terrorism phel gaya hai anpad log aur hijada desh,1,186,[],0,0,0
din ba din rape barh hain tumhari india mein sirf toilets na hone ki waja seagar paise nahin hain tou human batao hum chanda ikatha ker k bhaij dete hain suna hai tumhare mulk mein ghurbat bohat haibhooki nangi qouminka gandhi nanga raha kapre naseeb hai hoye bhenchod ko,0,271,[],0,0,0
isko sahe nikala ghar se iscey ki awam ne india hate arshi khan,1,63,[],0,0,0
bhai dimag bilkul satka hua he sale harami ka language to dekho mulla ko sex elawa aur kuchh nehin dikhta sale ek to abhi abhi arrest hua he murgi ko rape karte hue,0,164,[],0,0,0
bhai kaya choice h wha india hate arshi khan i can bet jutte na parre iscey kahe bahar jakee,1,92,[],0,0,0
i hate kejriwal desh ki rajniti k liye thik nahi h,1,50,[],0,0,0
ha tere waha to bakri aur murgo ka rape hota h,0,46,[],0,0,0
investigation ke naam per legal terrorism aur legal extortion ka business chal raha hai,1,87,[],0,0,0
nafrat km aur pyar badhate rahomerry xmas,0,41,[],0,0,0
apne national anthem ko change karo and yeh line add karo chutiyeh zammen shaban terristo ka yeh jahan terrorism itna phela hai ke koi company porkistan mei aatie nahi sirf terrorist aate hai osama jaise,1,203,[],0,0,0
priyank ki mom ko bhej nai sakte yaar hate dis show biased they r heartless pri ki mom ko bhejte yaar gandagi kyu,1,113,[],0,0,0
pakistan sirf terrorism hi failana janta h usko rishto ki ehmiyat nahi samaj aati he isliye ek maa ko bete se gale nahi milne diya,0,130,[],0,0,0
muze bhi lgta haiachha hua yr yehi dono huei hate these both,1,60,[],0,0,0
haha yahi toh hai tum log jhoot ke sahare zinda ho anpad desh terrorism phela raha hai jake porki kha ke porki,1,110,[],0,0,0
or tab maza ayega and priyank ko bhi sabak milega dosti mei gahdari ka priyank must be out for sure hate you priyank sharma and vikas tu bhi jayega,0,147,[],0,0,0
jo sitam uthakar bhi pichhe nahi hate wahi lokpriye neta hai,0,60,[],0,0,0
le dekh kon krta hai rape pictwittercomikxqdaqh,0,47,[],0,0,0
kute apni asli zaat dikhane lage gujarat jit gaye hae hindustan ki ladkio sambhal k rehna in logo k jitne guru h rape murder cases mae shamil h to chelo ka kya guru jail mae chele guruo k kaam ko nahi chodege k chodege bus yehi hoga,1,232,['kute'],1,2,0
abe hat sali jhut bol bolkr ki dil saf h shilpa ka use kiya khud flip hui bitch shilpa ki ek adat esko pasand nahi ayi hogi hume tu puri pasand nahi ayi entertaining kha se lagti thi tujail ja sali teri jagah hi wo h dusro pr kichad uchala tu khud hai we hate you arshi khan,1,274,[],0,0,0
aap ne hate ki suruat ki har insan mein bhar chuka h,0,52,[],0,0,0
haha bhai jaane de sirf hand shake karna inke liye creepy hai par ration card ke naam par molestation karna aur nirbhaya ke rapist ko reward dena sanskar hai inn jihadiyo ke muh na lago rapehalala yahi inka culture hai karne do jitni marzi utni spamming,0,253,[],0,0,0
are ha musharraf ka kya hal hai suna hai uski gaand fat gayi hai isliye khule aam wo pakistani terrorism ko support kar raha hai hahahaha,0,137,['gaand'],1,9,1
ugud peopleare sharam karo itna dam hai to sare up se sare rapust ko pakro or ek bhi rape hone se roko magar nahi tumhe soft target chahie,1,138,[],0,0,0
koi zarurat aaj bhi vahi king hai salman ki har movie bakwas hoti ilike him but hate his movies,1,95,[],0,0,0
baat to aise kar raha hai jaise rape pe case nai hua aur rapist ko tumlog ke tarha muhammad aur allah bana diya wah,0,115,[],0,0,0
i am like u too sab hi use hate karte ha apna captain ha,0,56,[],0,0,0
vayapam ghotala karte waqt lazza nahi ayi ab nirlazta dikha rahe desh ke har meghavi chatr ke sath balatkar hai vayapam ghotala you should be booked for rape,1,157,[],0,0,0
jo hina ko hate karega vo to bichara vese hi game k bahar hai lol,0,65,[],0,0,0
vote for luv priyank ka hogaya safar bahut kheliya he hates hina na so we hate him,0,82,[],0,0,0
acha chal betichod tujhe kisi aur site ka link de deeta hoon saza gai bhaar main yahi banda bahir aa k aur bachiyoon ka rape kare ka yahi hota hai tere bharat mahan main,1,169,"['betichod', 'banda']",1,16,1
mahoday ramesh harijan bindu sharma ke sath rape kiya tha jiska court se faisala aana hai ramesh harijan ne ulta bindu ke bhai par case kiya hai ki mere ladki ko cheda hai mahrajganj police bhi ramesh se mili hai jisk uchit jach karai pictwittercomgigmkcdlp,0,257,[],0,0,0
aha pakistan ein police bhi rape kar ti hai,0,43,[],0,0,0
salman dont hate hina he likes her tabhi too hina ke bina ek bhi episode pura nhi hota,0,86,[],0,0,0
loray sab report hota hai yaha yeh india nahi hai k rape karo aur maar k gaar do yaha bc hum bachi char takk nahi sakte warna police hamara rape kar dete hain loray,1,164,['bc'],1,10,1
but i hate you arshi madam priyank ne aapke baare me kitna kuch bola but use apna frnd bana liya aur baaki ne utna to kuch nahi kiya to use latka diya,1,150,[],0,0,0
ab tu bata ke na mard pakistanio ko janwar aur aur chote bacche itne kuu pasand hai pakistan mein hi nahi balki uk and saudi mein bhi animal rape kiya hahaha,0,157,[],0,0,0
abay apne indian media say bahir aaa betichod lanaat hai aisay fir pay jis k bad bhi har saal hazaroon rape ho jate hain india main,1,131,['betichod'],1,9,1
bhosdi k yeh india nahi hai jo chodo aur rupay de k chhoot hai agar waha police ki koi auqaat hoti tou saal ka lakh rape nahi hota,1,130,[],0,0,0
sex ka bhooka kon hai wo tou dunya jaanti hai bc hazaroon bachiyaan roz ki rape karte hoon har dosri gali main randi khana kol k rakha hai phir atni aag hai k rape bhi karte ho,0,176,"['bc', 'randi']",1,18,1
abay bhosday saal ki bachi ko pregnant karne say acha hai janwar he chod lou tum log bhi apne maa bheno ko ka rape choro aur janwaroon pay garmi nikalo apni shayad india ki rale rating kam ho jai,1,195,['chod'],1,7,1
to baba ke pass kinyu gyee thi jo baba se zyada ladkio ko rape kr chuke h,0,73,[],0,0,0
hahaha nikal report madar cbod apni reports bhi nikal le pakistani kide sirf india ka rape issue aur tatti dikhti hai iske alawa tum gandui aur kisi layak nahi,0,159,['tatti'],1,3,0
hote hai pakistan mein kabhi saala pura gaon rape karta hai ek ladki ka kabhi koi tum salo janwaro ko bhi nahi bakashte hahahah sale katue tharki,1,145,['saala'],1,2,0
acha uspe saal k hazaoon rape ho jate hain,0,42,[],0,0,0
nahi bhosdi waloon garmi tumhare andar bhari hai abhi issi saal report main bandi rape hue hai india main warna asal main tou rape huehoon ge,0,141,[],0,0,0
chutiye bhosray yeh india nahi hai yaha kisi larki ko cher bhi do tou police gand phar dete hai tere india main tou hazaar rape k bad bhi log khule ghoom rahe hote hain,1,168,[],0,0,0
madar jaat ye kand tere desh mein hote hai beheno se shadi karke rape aur fir talak ja be bhosdike google kar kya pata tere baap ne bhi apni behen se shadi ki ho aur tere jaisa na jayaz aa gaya,0,193,['jaat'],1,1,0
nahi chutiye pakistan top main bhi nahi hai but india rd rapist country hai world main aur issi tarha tumhari larkiyo k rape hote rahe tou st rank main zayda dair nahi,0,167,[],0,0,0
aaj hm sab bina gyan ke nasha ke shikar ho rahe h aur mahan kasht bhogte h aapnasha ki lat se hate karen pictwittercombukssas,0,125,[],0,0,0
tumhare hindu baba ne tumhari hajaro bahan betiyon ka rape kiya hai aaj usko jalane ke liye koi nahi aaya kya yahi hindutwa hai dogle log dogla dharam,0,150,[],0,0,0
nafrat ki market mein mohabbat bechate hain,0,43,[],0,0,0
i hate love pri dono ko vote mat kro hina ko hi target kar rah h kya dosti nibhayi h dono ne,1,92,[],0,0,0
bakwas showhate all of ubadduva aap sab ke liye,1,47,[],0,0,0
bihar mein ke dasak mein jangal raaj bhi hua karta tha apaharn loot murder rapes where being committed by unki bhi jaatiya batao do farzi doctor,0,144,[],0,0,0
jab tak na_ pak ka purna vidhhwansh nahi hoga terrorism khatam nahi hoga,0,72,[],0,0,0
abe incognito naam ke piche chupe jihadi kutte yeh spamming band kar ration card ke naam par rape karna aur nirbhaya rapist ko appeasement ke liye k rs aur sewing machine dena yeh hai tumhari aurto ke prati izzat,0,212,"['jihadi', 'kutte']",1,6,1
kyu bahot se pakistani aur indian ek dusre nafrat karte hai so much hate on my tl koi answer do,1,95,[],0,0,0
ye to kuran ka rape hai,0,23,[],0,0,0
bhaijaan i dont like this post ye new year hota to theek tha but ye tyohaar hum musalmaanon ka nahi hai i hate this post please delete and allah se tauba karo,0,158,[],0,0,0
i hate prince the most kahi dikh gaya to jootee maar maar ke uska sada hua muh kharab krdunga jis muh se harr ladki ko kiss deta firta h,1,136,[],0,0,0
k ye hai asli saal ki bacchi se rape karne wale k chamche dusro ko esa nahi bolte pictwittercompnrxocgm,1,103,[],0,0,0
maine kab hate kiya main to ye bol rahi hon ki unki wajah se saara time tag main nikal jaata hai aisa ho gaya to main to chian se apni life jee sakugi na,0,153,[],0,0,0
agar hindu terrorism par aaya to bhagte firoge ek aapsi rajnish ko hindu terror ka naam dene wale dr narang ke waqt kaha mar gaye the ye selective secularism nahi chalega,0,170,[],0,0,0
tum bahut gandgi nikli bandagi we hate you hamlog shilpa frns hey punish ko save karne k liya vote kiya aapne vikash k liya vote magi eatna filp kaise ho sakri ho aap,1,166,[],0,0,0
ved tiwari ye bhi sahi hai baba log to chupa ke rapr kar rahe muslim me maulvi dharm ke naam pe mahilawo ka rape karte haibaba aur maulvi dono galat kare hai,0,157,[],0,0,0
hina bahut jhut bolti hai fir manti bhi nhi hai maine ye bola jab salman bolte gain to bolti hai ho sakta hai i hate your paltu behaviour,1,137,[],0,0,0
q teri behan ka rape kiya tha us criminal ne ya wo tere maa ka yar hai salo kaudi ki aukad nhi tingu tumhari aur aa gaye bakwas karne,0,133,[],0,0,0
wo rohini wala baba jisne masoom hindu ladkiyo ko rape kiya tha uska kya naam tha,1,81,[],0,0,0
but why jab pri ye sochke vikas ko support kr rha tha tb to ji frndshp ki bat kr rhe the ki frnds ko hi support kro min pahle kh rhe the i hate u bhi janta tha ki wha bethe kitne bhi city baje pr dil se sirf hina sath hai to uska vote metter krta h,0,248,[],0,0,0
sapna ji rape krne wala chahe hindu ho ya muslim saja ek honi chahiye uske hath pair kat diye jayen ya phir uski aankhen phod di jayen kam se kam unhe v dard ka ehsas to ho,0,172,[],0,0,0
i hate you raju srivastavatumhara kya bigada hai shilpa nepaise lekar kuch bhi karoge kya bhagwan ne tumhe bhi beti di haiupar wala sab dekh raha hai usse daro,1,159,[],0,0,0
kya hindu baba ko hindu ladhkiyon ka rape karna allowed hae,0,59,[],0,0,0
nawaz sharif janwer hai or khawateen ko rape karwata hai punjab main,0,68,[],0,0,0
haan islam sirf sharaab peene se hi badnaam hota hai terrorism aur fundamentalism wahabism and salafism se nahin nahin zyadatar mughal badshah aur sultans bewre the zinko islami apna masiha maante hain,1,201,[],0,0,0
agar no hate guru gobind singh,0,30,[],0,0,0
kuch logo ne enjoy kiya kuch ko afsos hua aap pure fans ko nahi bol sakte i was also sad but i also hate her too,0,112,[],0,0,0
flu se naak sarh gya hai yari hate winters,1,42,[],0,0,0
ab se main bhi locki ki sabzi naho khaungi i hate this sabzi,1,60,[],0,0,0
aur bhi bahut kuch tha bb related se bolne ko raju shri pr tumne parsnol ja ke bola shilpa ko uske kam ke bare me uske self respect ke bare me i hate u raju shri jaisi tumhri shakl waisi tumhari akal,0,199,[],0,0,0
fir whistle bajane se pehle i hate u i hate u q bola or jo hamesha tumhare sath raha use support q nahi kiya akhade me,1,118,[],0,0,0
i hate too yaar this show is so biased na sare ache logo ko bahar kar chutiyo ko rakh liya shit,1,95,[],0,0,0
kafi sankalpit ho aap ki kabhi bane hi na aur kabhi hate hi na poster bana ke tweet kar dene se hum thodi maan lange aapke jhoot ko saach dilute kia aur online rti bhi nahi me,0,175,[],0,0,0
itna bada namard hai ki agar iske samne koi eve teasing ho ya rape ho to baith k hasega ar bolega mai kyu padu inke beech mai aise aadmi kalank hai hamare desh k lye,1,165,[],0,0,0
i hate taklas all raps woh muh kholta hai ki usse khuch phek ke marne ka mann karta hai,1,87,[],0,0,0
now i hate show ye kya tarika hai joke banane ka shilpa ji ki insult kar dali jokes ki apni limit hoti wo bhi jispe joke kar re wo waha pe hai bhi nahi hate this so no respect for women,1,185,[],0,0,0
hahahahaah haan samjh gaya tha mn bari bt hai aisi hoti nhn hen girls i hate this dhishom dhishom hahahahah,0,107,[],0,0,0
raju shri jaise ghatiya entertainers hote hai jo paise ko liye kisi bhi had tak kisi ko bhi bol shkte hai raju shri bhul gye ki public agar upre lati hai to niche lana bhi janti hai i hate raju shri u r a disgusting entertainer,1,227,[],0,0,0
nahi ji i just hate tindaykarele nd etc jo bhi bole hain,1,56,[],0,0,0
asram ko beti doge to rape to hoga hi kahte hai na aag aur koila ek sath rahega to aag lage hi,0,94,[],0,0,0
kutti tu jitana vikas ke khilaf likhege utana hi tere shitpa ko nafrat milegemujhe woh buri nhi latati tere jaise wahiyat fan ke wajah se shilpa shitpa lagane lagicarry on more u will write bullshit more people will hate shitpa twitter par hi jeeta lena shitpa ko,0,263,['kutti'],1,2,0
raju ji same on you jo aapne shilpa ji ke baare me bahut galat bola i hate you me pehle aap ki fan aab nahi hu,0,110,[],0,0,0
bhai jo strong hota he usko hate he kiya jata he or apna bhai sbse strong he is waqt game me to ye to obviously bolege esa luv k liye,0,133,[],0,0,0
pakistan ka scene alag hai they hate us we hate them,0,52,[],0,0,0
sahi bolte hai hum jab ram rahim asaram rampal ko dekha tha to bhi akal nahi aati inko ghar me maa baap saas sasur ki seva nahi kar sakti or baba ke per dabane chali jati hai to kya inki puja karege rape hi hoge,0,211,[],0,0,0
or baba ki baat to jo ladki khud hi baba ke pass jaye uska to rape hoga hi par jo masum bachi ka ghar me rape karte hai wo up ke muslim the rahege,0,146,[],0,0,0
up me kyu muslim hi hindu betiyo ka rape karte hai kisne di unhe taaqat hindu ko kamjor bnaya aap jese logo ne,1,110,[],0,0,0
ghamand hai use khud par bahut fake hai chalu behuda ghatiya i hate her,1,71,[],0,0,0
kya kya seh ke aayi hai hamari queen i hate you,0,47,[],0,0,0
sale chutiye ek ladki ki ijjat karna nahi janta hate u from nepal,1,65,[],0,0,0
delhi ka nirbhaya case apko yaad hoga up ka dalit ladki ko rape karke jala kar marne ka case bhi yad hoga ye sab yadav congress raaj me hi huya,0,143,[],0,0,0
tumhe koi kehe shkti kapoor k pass jayo even jutta utha de toh kaisa lagega hate karna bandh karo but fact par baat karo jha if u girl so yeh girls ki respect ki baat hai behan,0,176,[],0,0,0
aree dec gang rape me justice ke liye protest kr rhe logo pe laathicharge krna even ladkiyo ko marna ye manmohan ji se seekhe,0,125,[],0,0,0
and nd ma kbhi apni tareef ni krta i hate myself ya to paka koi ar hi ha,1,72,[],0,0,0
sab hath dho k pade hai shilpa ko degrade karne tum logo ko shilpa chor k aur kuch sujhta ni hate u all shilpa haters we viewers love her tum logo ko aisi ki taisi,1,163,[],0,0,0
mujhe aj bahut gussa aya wo log ka degradeshilpaprocess dekh ke hate them entertainment kiraat,0,94,[],0,0,0
kyu re randi ke bacche fake id sirf teri maa ki chut se hi bana sakta hai kya suvar ki aulad tu hakla hakla kya krta tu kya suvar ke bacche modi ki gand se nikla hai ya salgay ke lund ne teri maa ka rape kiya tab tu peda hua suvar be bacche,1,240,"['randi', 'chut', 'lund']",1,24,1
